question,correct_answers
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.014526867,0.181 ± 0.015;0.181±0.015;1.81e-1 ± 1.5e-2;1.81e-1±1.5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 0.210298760,61.6 ± 0.2;61.6±0.2;6.16e1 ± 2e-1;6.16e1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 98.211555272 ± 1.231209856,98.2 ± 1.2;98.2±1.2;9.82e1 ± 1.2e0;9.82e1±1.2e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 315.261944952 ± 0.037963861,315.26 ± 0.04;315.26±0.04;3.1526e2 ± 4e-2;3.1526e2±4e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.217921746,4.7 ± 0.2;4.7±0.2;4.7e0 ± 2e-1;4.7e0±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.963587557,4.7 ± 1.0;4.7±1.0;4.7e0 ± 9.6e-1;4.7e0±9.6e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 67.552192282,1010 ± 70;1010±70;1.01e3 ± 7e1;1.01e3±7e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.005828140,7.548 ± 0.006;7.548±0.006;7.548e0 ± 6e-3;7.548e0±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.005968356,0.035 ± 0.006;0.035±0.006;3.5e-2 ± 6e-3;3.5e-2±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 19.214876190,5.0e2 ± 20;5.0e2±20;5.0e2 ± 2e1;5.0e2±2e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.003925130,0.028 ± 0.004;0.028±0.004;2.8e-2 ± 4e-3;2.8e-2±4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 15.196663584 ± 3.093144044,15 ± 3;15±3;1.5e1 ± 3e0;1.5e1±3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.000110509,0.14312 ± 0.00011;0.14312±0.00011;1.4312e-1 ± 1.1e-4;1.4312e-1±1.1e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 3.749190389 ± 0.018561491,3.75 ± 0.02;3.75±0.02;3.75e0 ± 2e-2;3.75e0±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 0.513886238,801.5 ± 0.5;801.5±0.5;8.015e2 ± 5e-1;8.015e2±5e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 156.590774934 ± 0.175327855,156.6 ± 0.2;156.6±0.2;1.566e2 ± 2e-1;1.566e2±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.019158596,0.11 ± 0.02;0.11±0.02;1.1e-1 ± 2e-2;1.1e-1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 0.702299836,38.6 ± 0.7;38.6±0.7;3.86e1 ± 7e-1;3.86e1±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.013159912,0.045 ± 0.013;0.045±0.013;4.5e-2 ± 1.3e-2;4.5e-2±1.3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.001094562,7.5482 ± 0.0011;7.5482±0.0011;7.5482e0 ± 1.1e-3;7.5482e0±1.1e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000209683,0.0139 ± 0.0002;0.0139±0.0002;1.39e-2 ± 2e-4;1.39e-2±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.580127103 ± 0.026704499,0.58 ± 0.03;0.58±0.03;5.8e-1 ± 3e-2;5.8e-1±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 14.398152213,49 ± 14;49±14;4.9e1 ± 1.4e1;4.9e1±1.4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 15.196663584 ± 0.332670449,15.2 ± 0.3;15.2±0.3;1.52e1 ± 3e-1;1.52e1±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.022146141 ± 0.001780147,0.022 ± 0.002;0.022±0.002;2.2e-2 ± 2e-3;2.2e-2±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.580127103 ± 0.001644758,0.580 ± 0.002;0.580±0.002;5.80e-1 ± 2e-3;5.80e-1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 0.736419929,48.8 ± 0.7;48.8±0.7;4.88e1 ± 7e-1;4.88e1±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.667124001,12.0 ± 0.7;12.0±0.7;1.20e1 ± 7e-1;1.20e1±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.288149439 ± 0.070626633,0.29 ± 0.07;0.29±0.07;2.9e-1 ± 7e-2;2.9e-1±7e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.002976202,0.045 ± 0.003;0.045±0.003;4.5e-2 ± 3e-3;4.5e-2±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 6.847175408,49 ± 7;49±7;4.9e1 ± 7e0;4.9e1±7e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.016881340,2.35 ± 0.02;2.35±0.02;2.35e0 ± 2e-2;2.35e0±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.022088823,0.23 ± 0.02;0.23±0.02;2.3e-1 ± 2e-2;2.3e-1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000104561,0.01754 ± 0.00010;0.01754±0.00010;1.754e-2 ± 1.0e-4;1.754e-2±1.0e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.862224851 ± 0.124305703,1.86 ± 0.12;1.86±0.12;1.86e0 ± 1.2e-1;1.86e0±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 124.012191124 ± 0.014933555,124.012 ± 0.015;124.012±0.015;1.24012e2 ± 1.5e-2;1.24012e2±1.5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 9.889994978,19 ± 10.;19±10.;1.9e1 ± 9.9e0;1.9e1±9.9e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.006614343,0.364 ± 0.007;0.364±0.007;3.64e-1 ± 7e-3;3.64e-1±7e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 0.937245572,398.1 ± 0.9;398.1±0.9;3.981e2 ± 9e-1;3.981e2±9e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000066360,0.18072 ± 0.00007;0.18072±0.00007;1.8072e-1 ± 7e-5;1.8072e-1±7e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.167961516 ± 0.025567868,1.17 ± 0.03;1.17±0.03;1.17e0 ± 3e-2;1.17e0±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 30.595223253 ± 0.383551002,30.6 ± 0.4;30.6±0.4;3.06e1 ± 4e-1;3.06e1±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000769936,0.0139 ± 0.0008;0.0139±0.0008;1.39e-2 ± 8e-4;1.39e-2±8e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.382041099,12.0 ± 0.4;12.0±0.4;1.20e1 ± 4e-1;1.20e1±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.016162815,4.73 ± 0.02;4.73±0.02;4.73e0 ± 2e-2;4.73e0±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000002543,0.017539 ± 0.000003;0.017539±0.000003;1.7539e-2 ± 3e-6;1.7539e-2±3e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000079911,0.18072 ± 0.00008;0.18072±0.00008;1.8072e-1 ± 8e-5;1.8072e-1±8e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.000194501,0.9250 ± 0.0002;0.9250±0.0002;9.250e-1 ± 2e-4;9.250e-1±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.003182955,5.978 ± 0.003;5.978±0.003;5.978e0 ± 3e-3;5.978e0±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.474790480 ± 0.915324699,1.5 ± 0.9;1.5±0.9;1.5e0 ± 9e-1;1.5e0±9e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.273008576,0.9 ± 0.3;0.9±0.3;9e-1 ± 3e-1;9e-1±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000168035,0.1807 ± 0.0002;0.1807±0.0002;1.807e-1 ± 2e-4;1.807e-1±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.288149439 ± 0.000222487,0.2881 ± 0.0002;0.2881±0.0002;2.881e-1 ± 2e-4;2.881e-1±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.004995534,0.228 ± 0.005;0.228±0.005;2.28e-1 ± 5e-3;2.28e-1±5e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.004956281,0.035 ± 0.005;0.035±0.005;3.5e-2 ± 5e-3;3.5e-2±5e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.578625633,6.0 ± 0.6;6.0±0.6;6.0e0 ± 6e-1;6.0e0±6e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.418410891,7.5 ± 0.4;7.5±0.4;7.5e0 ± 4e-1;7.5e0±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.001175353,0.0446 ± 0.0012;0.0446±0.0012;4.46e-2 ± 1.2e-3;4.46e-2±1.2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 77.778720797 ± 13.146612588,78 ± 13;78±13;7.8e1 ± 1.3e1;7.8e1±1.3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.035218930,0.36 ± 0.04;0.36±0.04;3.6e-1 ± 4e-2;3.6e-1±4e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.574078916,0.9 ± 0.6;0.9±0.6;9e-1 ± 6e-1;9e-1±6e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 124.012191124 ± 0.012401219,124.012 ± 0.012;124.012±0.012;1.24012e2 ± 1.2e-2;1.24012e2±1.2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000010228,0.011000 ± 0.000010;0.011000±0.000010;1.1000e-2 ± 1.0e-5;1.1000e-2±1.0e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.022146141 ± 0.000017100,0.02215 ± 0.00002;0.02215±0.00002;2.215e-2 ± 2e-5;2.215e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.085384760,0.73 ± 0.09;0.73±0.09;7.3e-1 ± 9e-2;7.3e-1±9e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.001745196,12.035 ± 0.002;12.035±0.002;1.2035e1 ± 2e-3;1.2035e1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.000047609,0.03531 ± 0.00005;0.03531±0.00005;3.531e-2 ± 5e-5;3.531e-2±5e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 38.532743514,4.0e2 ± 40;4.0e2±40;4.0e2 ± 4e1;4.0e2±4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.020899868,0.03 ± 0.02;0.03±0.02;3e-2 ± 2e-2;3e-2±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.004019132,7.548 ± 0.004;7.548±0.004;7.548e0 ± 4e-3;7.548e0±4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 0.289679901,19.2 ± 0.3;19.2±0.3;1.92e1 ± 3e-1;1.92e1±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.001077428,0.1807 ± 0.0011;0.1807±0.0011;1.807e-1 ± 1.1e-3;1.807e-1±1.1e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 0.210298760,61.6 ± 0.2;61.6±0.2;6.16e1 ± 2e-1;6.16e1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 124.012191124 ± 0.351595463,124.0 ± 0.4;124.0±0.4;1.240e2 ± 4e-1;1.240e2±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.000031310,0.02796 ± 0.00003;0.02796±0.00003;2.796e-2 ± 3e-5;2.796e-2±3e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 0.202942429,801.5 ± 0.2;801.5±0.2;8.015e2 ± 2e-1;8.015e2±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000304061,0.0139 ± 0.0003;0.0139±0.0003;1.39e-2 ± 3e-4;1.39e-2±3e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.000003367,0.027964 ± 0.000003;0.027964±0.000003;2.7964e-2 ± 3e-6;2.7964e-2±3e-6
