question,correct_answers,question_type
"To find the Tl content of a solid, 1.1250 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.5174 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext> = 331.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.2837;2.837e-1;2.837E-1;.2837,short_answer
"To find the Tl content of a solid, 3.4427 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlBr"" src=""https://weber.instructure.com/equation_images/TlBr?scale=1.5"" alt=""LaTeX: TlBr"" data-equation-content=""TlBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.8073 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlBr"" src=""https://weber.instructure.com/equation_images/TlBr?scale=1.5"" alt=""LaTeX: TlBr"" data-equation-content=""TlBr"" data-ignore-a11y-check=""""></mattext> = 284.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.58624;5.8624e-1;5.8624E-1;.58624,short_answer
"To find the Pb content of a solid, 11.7100 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""PbBr_2"" src=""https://weber.instructure.com/equation_images/PbBr_2?scale=1.5"" alt=""LaTeX: PbBr_2"" data-equation-content=""PbBr_2"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.6309 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Pb^{2+}"" src=""https://weber.instructure.com/equation_images/Pb%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: Pb^{2+}"" data-equation-content=""Pb^{2+}"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""PbBr_2"" src=""https://weber.instructure.com/equation_images/PbBr_2?scale=1.5"" alt=""LaTeX: PbBr_2"" data-equation-content=""PbBr_2"" data-ignore-a11y-check=""""></mattext> = 367.0 g mol-1<br>Formula mass Pb = 207.2 g mol-1",0.1268;1.268e-1;1.268E-1;.1268,short_answer
"To find the Cu content of a solid, 1.0829 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.6975 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext> = 143.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.69439;6.9439e-1;6.9439E-1;.69439,short_answer
"To find the Cu content of a solid, 0.3724 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.5580 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext> = 190.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.4999;4.999e-1;4.999E-1;.4999,short_answer
"To find the Cu content of a solid, 1.6448 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.4982 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuI"" src=""https://weber.instructure.com/equation_images/CuI?scale=1.5"" alt=""LaTeX: CuI"" data-equation-content=""CuI"" data-ignore-a11y-check=""""></mattext> = 190.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.50677;5.0677e-1;5.0677E-1;.50677,short_answer
"To find the Cu content of a solid, 0.6018 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.5900 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext> = 143.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.4343;4.343e-1;4.343E-1;.4343,short_answer
"To find the Tl content of a solid, 2.6500 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlCl"" src=""https://weber.instructure.com/equation_images/TlCl?scale=1.5"" alt=""LaTeX: TlCl"" data-equation-content=""TlCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.9942 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlCl"" src=""https://weber.instructure.com/equation_images/TlCl?scale=1.5"" alt=""LaTeX: TlCl"" data-equation-content=""TlCl"" data-ignore-a11y-check=""""></mattext> = 239.83 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.3197;3.197e-1;3.197E-1;.3197,short_answer
"To find the Tl content of a solid, 1.2430 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlBr"" src=""https://weber.instructure.com/equation_images/TlBr?scale=1.5"" alt=""LaTeX: TlBr"" data-equation-content=""TlBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.6617 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlBr"" src=""https://weber.instructure.com/equation_images/TlBr?scale=1.5"" alt=""LaTeX: TlBr"" data-equation-content=""TlBr"" data-ignore-a11y-check=""""></mattext> = 284.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.3827;3.827e-1;3.827E-1;.3827,short_answer
"To find the Ag content of a solid, 2.3071 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.5557 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgI"" src=""https://weber.instructure.com/equation_images/AgI?scale=1.5"" alt=""LaTeX: AgI"" data-equation-content=""AgI"" data-ignore-a11y-check=""""></mattext> = 234.7727 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.50897;5.0897e-1;5.0897E-1;.50897,short_answer
"To find the Cu content of a solid, 1.6030 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuCl"" src=""https://weber.instructure.com/equation_images/CuCl?scale=1.5"" alt=""LaTeX: CuCl"" data-equation-content=""CuCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.8888 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuCl"" src=""https://weber.instructure.com/equation_images/CuCl?scale=1.5"" alt=""LaTeX: CuCl"" data-equation-content=""CuCl"" data-ignore-a11y-check=""""></mattext> = 99.00 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.3559;3.559e-1;3.559E-1;.3559,short_answer
"To find the Tl content of a solid, 6.0134 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 2.6537 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext> = 331.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.27225;2.7225e-1;2.7225E-1;.27225,short_answer
"To find the Cu content of a solid, 1.8970 g of sample were dissolved and treated with excess bromide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.5784 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Cu^+"" src=""https://weber.instructure.com/equation_images/Cu%5E%2B?scale=1.5"" alt=""LaTeX: Cu^+"" data-equation-content=""Cu^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""CuBr"" src=""https://weber.instructure.com/equation_images/CuBr?scale=1.5"" alt=""LaTeX: CuBr"" data-equation-content=""CuBr"" data-ignore-a11y-check=""""></mattext> = 143.450 g mol-1<br>Formula mass Cu = 63.546 g mol-1",0.1351;1.351e-1;1.351E-1;.1351,short_answer
"To find the Tl content of a solid, 1.1470 g of sample were dissolved and treated with excess iodide to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 0.9178 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Tl^+"" src=""https://weber.instructure.com/equation_images/Tl%5E%2B?scale=1.5"" alt=""LaTeX: Tl^+"" data-equation-content=""Tl^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""TlI"" src=""https://weber.instructure.com/equation_images/TlI?scale=1.5"" alt=""LaTeX: TlI"" data-equation-content=""TlI"" data-ignore-a11y-check=""""></mattext> = 331.28 g mol-1<br>Formula mass Tl = 204.38 g mol-1",0.4937;4.937e-1;4.937E-1;.4937,short_answer
"To find the Ag content of a solid, 2.9857 g of sample were dissolved and treated with excess chloride to precipitate <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext>. The precipitate was collected, washed, dried, and weighed, giving a mass of 1.8399 g. What was the mass fraction of <mattext texttype=""text/html""><img class=""equation_image"" title=""Ag^+"" src=""https://weber.instructure.com/equation_images/Ag%5E%2B?scale=1.5"" alt=""LaTeX: Ag^+"" data-equation-content=""Ag^+"" data-ignore-a11y-check=""""></mattext> in the original solid?<br>Formula mass <mattext texttype=""text/html""><img class=""equation_image"" title=""AgCl"" src=""https://weber.instructure.com/equation_images/AgCl?scale=1.5"" alt=""LaTeX: AgCl"" data-equation-content=""AgCl"" data-ignore-a11y-check=""""></mattext> = 143.32 g mol-1<br>Formula mass Ag = 107.8682 g mol-1",0.46382;4.6382e-1;4.6382E-1;.46382,short_answer
