question,correct_answers,question_type
"Calculate the pH of a 0.0221 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.61;8.61e0;8.61E0;8.6;8.6e0;8.6E0;8.609;8.609e0;8.609E0,short_answer
"Calculate the pH of a 0.039 M solution of ammonia, <mattext texttype=""text/html""><img class=""equation_image"" title=""NH_{3}"" src=""https://weber.instructure.com/equation_images/NH_%7B3%7D?scale=1.5"" alt=""LaTeX: NH_{3}"" data-equation-content=""NH_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.245"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.245?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.245"" data-equation-content=""p_{Ka1}=9.245"" data-ignore-a11y-check=""""></mattext>",10.91;1.091e1;1.091E1;10.9;1.09e1;1.09E1;10.913;1.0913e1;1.0913E1,short_answer
"Calculate the pH of a 0.02 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.23;3.23e0;3.23E0;3.2;3.2e0;3.2E0;3.234;3.234e0;3.234E0,short_answer
"Calculate the pH of a 0.00193 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.97;3.97e0;3.97E0;4.0;4.0e0;4.0E0;3.970;3.970e0;3.970E0,short_answer
"Calculate the pH of a 0.001 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",7.81;7.81e0;7.81E0;7.8;7.8e0;7.8E0;7.806;7.806e0;7.806E0,short_answer
"Calculate the pH of a 0.005 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",8.15;8.15e0;8.15E0;8.2;8.2e0;8.2E0;8.151;8.151e0;8.151E0,short_answer
"Calculate the pH of a 0.008 M solution of ammonia, <mattext texttype=""text/html""><img class=""equation_image"" title=""NH_{3}"" src=""https://weber.instructure.com/equation_images/NH_%7B3%7D?scale=1.5"" alt=""LaTeX: NH_{3}"" data-equation-content=""NH_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.245"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.245?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.245"" data-equation-content=""p_{Ka1}=9.245"" data-ignore-a11y-check=""""></mattext>",10.56;1.056e1;1.056E1;10.6;1.06e1;1.06E1;10.564;1.0564e1;1.0564E1,short_answer
"Calculate the pH of a 0.030 M solution of benzylamine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{9}N"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B9%7DN?scale=1.5"" alt=""LaTeX: C_{7}H_{9}N"" data-equation-content=""C_{7}H_{9}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",10.91;1.091e1;1.091E1;10.9;1.09e1;1.09E1;10.908;1.0908e1;1.0908E1,short_answer
"Calculate the pH of a 0.07 M solution of piperidine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{11}N"" data-equation-content=""C_{5}H_{11}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=11.125"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D11.125?scale=1.5"" alt=""LaTeX: p_{Ka1}=11.125"" data-equation-content=""p_{Ka1}=11.125"" data-ignore-a11y-check=""""></mattext>",11.96;1.196e1;1.196E1;12.0;1.20e1;1.20E1;11.955;1.1955e1;1.1955E1,short_answer
"Calculate the pH of a 0.0029 M solution of piperidine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{11}N"" data-equation-content=""C_{5}H_{11}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=11.125"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D11.125?scale=1.5"" alt=""LaTeX: p_{Ka1}=11.125"" data-equation-content=""p_{Ka1}=11.125"" data-ignore-a11y-check=""""></mattext>",11.15;1.115e1;1.115E1;11.1;1.11e1;1.11E1;11.149;1.1149e1;1.1149E1,short_answer
"Calculate the pH of a 0.018 M solution of piperidine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{12}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B12%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{12}NCl"" data-equation-content=""C_{5}H_{12}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=11.125"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D11.125?scale=1.5"" alt=""LaTeX: p_{Ka1}=11.125"" data-equation-content=""p_{Ka1}=11.125"" data-ignore-a11y-check=""""></mattext>",6.42;6.42e0;6.42E0;6.4;6.4e0;6.4E0;6.419;6.419e0;6.419E0,short_answer
"Calculate the pH of a 0.005 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.54;3.54e0;3.54E0;3.5;3.5e0;3.5E0;3.541;3.541e0;3.541E0,short_answer
"Calculate the pH of a 0.022 M solution of benzylamine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{9}N"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B9%7DN?scale=1.5"" alt=""LaTeX: C_{7}H_{9}N"" data-equation-content=""C_{7}H_{9}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",10.84;1.084e1;1.084E1;10.8;1.08e1;1.08E1;10.839;1.0839e1;1.0839E1,short_answer
"Calculate the pH of a 0.011 M solution of butanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{8}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B8%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{8}O_{2}"" data-equation-content=""C_{4}H_{8}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.818"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.818?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.818"" data-equation-content=""p_{Ka1}=4.818"" data-ignore-a11y-check=""""></mattext>",3.40;3.40e0;3.40E0;3.4;3.4e0;3.4E0;3.396;3.396e0;3.396E0,short_answer
"Calculate the pH of a 0.0101 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",5.67;5.67e0;5.67E0;5.7;5.7e0;5.7E0;5.672;5.672e0;5.672E0,short_answer
"Calculate the pH of a 0.00947 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.40;3.40e0;3.40E0;3.4;3.4e0;3.4E0;3.399;3.399e0;3.399E0,short_answer
"Calculate the pH of a 0.10 M solution of sodium acetate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{2}H_{3}O_{2}"" data-equation-content=""NaC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",8.88;8.88e0;8.88E0;8.9;8.9e0;8.9E0;8.878;8.878e0;8.878E0,short_answer
"Calculate the pH of a 0.0013 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.85;3.85e0;3.85E0;3.8;3.8e0;3.8E0;3.846;3.846e0;3.846E0,short_answer
"Calculate the pH of a 0.004 M solution of sodium acetate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{2}H_{3}O_{2}"" data-equation-content=""NaC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",8.18;8.18e0;8.18E0;8.2;8.2e0;8.2E0;8.180;8.180e0;8.180E0,short_answer
"Calculate the pH of a 0.033 M solution of piperidine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{11}N"" data-equation-content=""C_{5}H_{11}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=11.125"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D11.125?scale=1.5"" alt=""LaTeX: p_{Ka1}=11.125"" data-equation-content=""p_{Ka1}=11.125"" data-ignore-a11y-check=""""></mattext>",11.78;1.178e1;1.178E1;11.8;1.18e1;1.18E1;11.778;1.1778e1;1.1778E1,short_answer
"Calculate the pH of a 0.0021 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",6.01;6.01e0;6.01E0;6.0;6.0e0;6.0E0;6.012;6.012e0;6.012E0,short_answer
"Calculate the pH of a 0.03 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",5.44;5.44e0;5.44E0;5.4;5.4e0;5.4E0;5.436;5.436e0;5.436E0,short_answer
"Calculate the pH of a 0.06 M solution of aniline HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{8}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B8%7DNCl?scale=1.5"" alt=""LaTeX: C_{6}H_{8}NCl"" data-equation-content=""C_{6}H_{8}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",2.92;2.92e0;2.92E0;2.9;2.9e0;2.9E0;2.916;2.916e0;2.916E0,short_answer
"Calculate the pH of a 0.00863 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.57;8.57e0;8.57E0;8.6;8.6e0;8.6E0;8.568;8.568e0;8.568E0,short_answer
"Calculate the pH of a 0.0178 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",5.55;5.55e0;5.55E0;5.5;5.5e0;5.5E0;5.550;5.550e0;5.550E0,short_answer
"Calculate the pH of a 0.04 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",8.60;8.60e0;8.60E0;8.6;8.6e0;8.6E0;8.602;8.602e0;8.602E0,short_answer
"Calculate the pH of a 0.08 M solution of sodium acetate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{2}H_{3}O_{2}"" data-equation-content=""NaC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",8.83;8.83e0;8.83E0;8.8;8.8e0;8.8E0;8.830;8.830e0;8.830E0,short_answer
"Calculate the pH of a 0.0097 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.59;8.59e0;8.59E0;8.6;8.6e0;8.6E0;8.593;8.593e0;8.593E0,short_answer
"Calculate the pH of a 0.0252 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.80;8.80e0;8.80E0;8.8;8.8e0;8.8E0;8.801;8.801e0;8.801E0,short_answer
"Calculate the pH of a 0.0085 M solution of phenol, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{6}O"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B6%7DO?scale=1.5"" alt=""LaTeX: C_{6}H_{6}O"" data-equation-content=""C_{6}H_{6}O"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.997"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.997?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.997"" data-equation-content=""p_{Ka1}=9.997"" data-ignore-a11y-check=""""></mattext>",6.03;6.03e0;6.03E0;6.0;6.0e0;6.0E0;6.031;6.031e0;6.031E0,short_answer
