question,correct_answers,question_type
"Calculate the number of moles of Ca formed by flowing a current of 2.5 A into a solution for 20. minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Ca^{2+}\leftrightarrows{}Ca(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCa%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DCa%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Ca^{2+}\leftrightarrows{}Ca(s)"" data-equation-content=""2e^{-}+Ca^{2+}\leftrightarrows{}Ca(s)"" data-ignore-a11y-check=""""></mattext>",0.016;1.6e-2;1.6E-2;.016;0.02;2e-2;2E-2;.02;0.0155;1.55e-2;1.55E-2;.0155,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 0.2061 A into a solution for 10.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSbO%5E%7B%2B%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSb%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-equation-content=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.000466;4.66e-4;4.66E-4;.000466;0.00047;4.7e-4;4.7E-4;.00047;0.0004657;4.657e-4;4.657E-4;.0004657,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 1.1 A into a solution for 28 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" src=""https://weber.instructure.com/equation_images/5e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B8H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B4H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-equation-content=""5e^{-}+MnO_{4}^{-}+8H^{+}\leftrightarrows{}Mn^{2+}+4H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0038;3.8e-3;3.8E-3;.0038;0.004;4e-3;4E-3;.004;0.00383;3.83e-3;3.83E-3;.00383,short_answer
"Calculate the number of moles of B2H6 formed by flowing a current of 4.84 A into a solution for 11.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2B2B%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB_%7B2%7DH_%7B6%7D%28g%29?scale=1.5"" alt=""LaTeX: 6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-equation-content=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-ignore-a11y-check=""""></mattext>",0.00562;5.62e-3;5.62E-3;.00562;0.0056;5.6e-3;5.6E-3;.0056;0.005618;5.618e-3;5.618E-3;.005618,short_answer
"Calculate the number of moles of Cu formed by flowing a current of 0.40 A into a solution for 11.8 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCu%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DCu%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" data-equation-content=""2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" data-ignore-a11y-check=""""></mattext>",0.0015;1.5e-3;1.5E-3;.0015;0.001;1e-3;1E-3;.001;0.00147;1.47e-3;1.47E-3;.00147,short_answer
"Calculate the number of moles of Cr++ formed by flowing a current of 5.8 A into a solution for 26.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BCr%5E%7B3%2B%7D%5Cleftrightarrows%7B%7DCr%5E%7B2%2B%7D?scale=1.5"" alt=""LaTeX: e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-equation-content=""e^{-}+Cr^{3+}\leftrightarrows{}Cr^{2+}"" data-ignore-a11y-check=""""></mattext>",0.094;9.4e-2;9.4E-2;.094;0.09;9e-2;9E-2;.09;0.0941;9.41e-2;9.41E-2;.0941,short_answer
"Calculate the number of moles of PbO formed by flowing a current of 0.01596 A into a solution for 25 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BPb_%7B3%7DO_%7B4%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D3PbO%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-equation-content=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.00037;3.7e-4;3.7E-4;.00037;0.0004;4e-4;4E-4;.0004;0.000372;3.72e-4;3.72E-4;.000372,short_answer
"Calculate the number of moles of Cr(OH)3 formed by flowing a current of 2.86 A into a solution for 19.6 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BCrO_%7B4%7D%5E%7B2-%7D%2B4H_%7B2%7DO%5Cleftrightarrows%7B%7DCr%28OH%29_%7B3%7D%28s%29%2B5OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" data-equation-content=""3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0116;1.16e-2;1.16E-2;.0116;0.012;1.2e-2;1.2E-2;.012;0.01162;1.162e-2;1.162E-2;.01162,short_answer
"Calculate the number of moles of Al formed by flowing a current of 0.519 A into a solution for 10.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BAl%28OH%29_%7B4%7D%5E%7B-%7D%5Cleftrightarrows%7B%7DAl%28s%29%2B4OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-equation-content=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.00110;1.10e-3;1.10E-3;.00110;0.0011;1.1e-3;1.1E-3;.0011;0.001097;1.097e-3;1.097E-3;.001097,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 0.84 A into a solution for 21 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSbO%5E%7B%2B%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSb%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-equation-content=""3e^{-}+SbO^{+}+2H^{+}\leftrightarrows{}Sb(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0037;3.7e-3;3.7E-3;.0037;0.004;4e-3;4E-3;.004;0.00366;3.66e-3;3.66E-3;.00366,short_answer
"Calculate the number of moles of Mn++ formed by flowing a current of 6.76 A into a solution for 1.83 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BMnO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMn%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+MnO_{2}(s)+4H^{+}\leftrightarrows{}Mn^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00385;3.85e-3;3.85E-3;.00385;0.0038;3.8e-3;3.8E-3;.0038;0.003846;3.846e-3;3.846E-3;.003846,short_answer
"Calculate the number of moles of Cr+++ formed by flowing a current of 2.018 A into a solution for 15 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BCr_%7B2%7DO_%7B7%7D%5E%7B2-%7D%2B14H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2Cr%5E%7B3%2B%7D%2B7H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" data-equation-content=""6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0063;6.3e-3;6.3E-3;.0063;0.006;6e-3;6E-3;.006;0.00627;6.27e-3;6.27E-3;.00627,short_answer
"Calculate the number of moles of MnO4-- formed by flowing a current of 8.89 A into a solution for 26 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%5Cleftrightarrows%7B%7DMnO_%7B4%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" data-equation-content=""e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" data-ignore-a11y-check=""""></mattext>",0.14;1.4e-1;1.4E-1;.14;0.1;1e-1;1E-1;.1;0.144;1.44e-1;1.44E-1;.144,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 3.019 A into a solution for 19.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBrO%5E%7B-%7D%2BH_%7B2%7DO%5Cleftrightarrows%7B%7DBr%5E%7B-%7D%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" data-equation-content=""2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0179;1.79e-2;1.79E-2;.0179;0.018;1.8e-2;1.8E-2;.018;0.01793;1.793e-2;1.793E-2;.01793,short_answer
"Calculate the number of moles of F- formed by flowing a current of 0.5132 A into a solution for 5.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BF_%7B2%7DO%28g%29%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2F%5E%7B-%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-equation-content=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00081;8.1e-4;8.1E-4;.00081;0.0008;8e-4;8E-4;.0008;0.000814;8.14e-4;8.14E-4;.000814,short_answer
"Calculate the number of moles of H3AsO3 formed by flowing a current of 4.6 A into a solution for 6.0 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+H_{3}AsO_{4}+2H^{+}\leftrightarrows{}H_{3}AsO_{3}+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BH_%7B3%7DAsO_%7B4%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DH_%7B3%7DAsO_%7B3%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+H_{3}AsO_{4}+2H^{+}\leftrightarrows{}H_{3}AsO_{3}+H_{2}O"" data-equation-content=""2e^{-}+H_{3}AsO_{4}+2H^{+}\leftrightarrows{}H_{3}AsO_{3}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0086;8.6e-3;8.6E-3;.0086;0.009;9e-3;9E-3;.009;0.00858;8.58e-3;8.58E-3;.00858,short_answer
"Calculate the number of moles of Ir formed by flowing a current of 0.1332 A into a solution for 26.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BIrO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DIr%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" data-equation-content=""4e^{-}+IrO_{2}(s)+4H^{+}\leftrightarrows{}Ir(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.000557;5.57e-4;5.57E-4;.000557;0.00056;5.6e-4;5.6E-4;.00056;0.0005570;5.570e-4;5.570E-4;.0005570,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 2.1 A into a solution for 7.4 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Br_{2}(l)\leftrightarrows{}2Br^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBr_%7B2%7D%28l%29%5Cleftrightarrows%7B%7D2Br%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Br_{2}(l)\leftrightarrows{}2Br^{-}"" data-equation-content=""2e^{-}+Br_{2}(l)\leftrightarrows{}2Br^{-}"" data-ignore-a11y-check=""""></mattext>",0.0097;9.7e-3;9.7E-3;.0097;0.010;1.0e-2;1.0E-2;.010;0.00966;9.66e-3;9.66E-3;.00966,short_answer
"Calculate the number of moles of MnO2 formed by flowing a current of 4.329 A into a solution for 15 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMnO_%7B2%7D%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-equation-content=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.013;1.3e-2;1.3E-2;.013;0.01;1e-2;1E-2;.01;0.0135;1.35e-2;1.35E-2;.0135,short_answer
"Calculate the number of moles of HClO2 formed by flowing a current of 3.18 A into a solution for 24 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+ClO_{3}^{-}+3H^{+}\leftrightarrows{}HClO_{2}+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BClO_%7B3%7D%5E%7B-%7D%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DHClO_%7B2%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+ClO_{3}^{-}+3H^{+}\leftrightarrows{}HClO_{2}+H_{2}O"" data-equation-content=""2e^{-}+ClO_{3}^{-}+3H^{+}\leftrightarrows{}HClO_{2}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.024;2.4e-2;2.4E-2;.024;0.02;2e-2;2E-2;.02;0.0237;2.37e-2;2.37E-2;.0237,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 6.89 A into a solution for 5.95 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BSb_%7B2%7DO_%7B3%7D%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2Sb%28s%29%2B3H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-equation-content=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00850;8.50e-3;8.50E-3;.00850;0.0085;8.5e-3;8.5E-3;.0085;0.008498;8.498e-3;8.498E-3;.008498,short_answer
"Calculate the number of moles of MnO2 formed by flowing a current of 7.92 A into a solution for 17 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMnO_%7B2%7D%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-equation-content=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.028;2.8e-2;2.8E-2;.028;0.03;3e-2;3E-2;.03;0.0279;2.79e-2;2.79E-2;.0279,short_answer
"Calculate the number of moles of SbH3 formed by flowing a current of 0.20 A into a solution for 15 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSb%28s%29%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSbH_%7B3%7D%28g%29?scale=1.5"" alt=""LaTeX: 3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-equation-content=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-ignore-a11y-check=""""></mattext>",0.00062;6.2e-4;6.2E-4;.00062;0.0006;6e-4;6E-4;.0006;0.000622;6.22e-4;6.22E-4;.000622,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 7.39 A into a solution for 29.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BSb_%7B2%7DO_%7B3%7D%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2Sb%28s%29%2B3H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-equation-content=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0452;4.52e-2;4.52E-2;.0452;0.045;4.5e-2;4.5E-2;.045;0.04519;4.519e-2;4.519E-2;.04519,short_answer
"Calculate the number of moles of Ni formed by flowing a current of 0.1259 A into a solution for 15.8 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BNi%28OH%29_%7B2%7D%28s%29%5Cleftrightarrows%7B%7DNi%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" data-equation-content=""2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.000619;6.19e-4;6.19E-4;.000619;0.00062;6.2e-4;6.2E-4;.00062;0.0006185;6.185e-4;6.185E-4;.0006185,short_answer
"Calculate the number of moles of Be formed by flowing a current of 4.082 A into a solution for 5.70 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBe%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DBe%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" data-equation-content=""2e^{-}+Be^{2+}\leftrightarrows{}Be(s)"" data-ignore-a11y-check=""""></mattext>",0.00723;7.23e-3;7.23E-3;.00723;0.0072;7.2e-3;7.2E-3;.0072;0.007234;7.234e-3;7.234E-3;.007234,short_answer
"Calculate the number of moles of F- formed by flowing a current of 0.53 A into a solution for 12.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" src=""https://weber.instructure.com/equation_images/4e%5E%7B-%7D%2BF_%7B2%7DO%28g%29%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2F%5E%7B-%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-equation-content=""4e^{-}+F_{2}O(g)+2H^{+}\leftrightarrows{}2F^{-}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0021;2.1e-3;2.1E-3;.0021;0.002;2e-3;2E-3;.002;0.00213;2.13e-3;2.13E-3;.00213,short_answer
"Calculate the number of moles of Sb formed by flowing a current of 2.3 A into a solution for 9.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BSb_%7B2%7DO_%7B3%7D%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2Sb%28s%29%2B3H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-equation-content=""6e^{-}+Sb_{2}O_{3}(s)+6H^{+}\leftrightarrows{}2Sb(s)+3H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0046;4.6e-3;4.6E-3;.0046;0.005;5e-3;5E-3;.005;0.00462;4.62e-3;4.62E-3;.00462,short_answer
"Calculate the number of moles of Fe++ formed by flowing a current of 6.799 A into a solution for 16.1 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+FeOH^{2+}+H^{+}\leftrightarrows{}Fe^{2+}+H_{2}O"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BFeOH%5E%7B2%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%5E%7B2%2B%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: e^{-}+FeOH^{2+}+H^{+}\leftrightarrows{}Fe^{2+}+H_{2}O"" data-equation-content=""e^{-}+FeOH^{2+}+H^{+}\leftrightarrows{}Fe^{2+}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0681;6.81e-2;6.81E-2;.0681;0.068;6.8e-2;6.8E-2;.068;0.06807;6.807e-2;6.807E-2;.06807,short_answer
"Calculate the number of moles of Co formed by flowing a current of 8.1 A into a solution for 22 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCo%28OH%29_%7B2%7D%28s%29%5Cleftrightarrows%7B%7DCo%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" data-equation-content=""2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.055;5.5e-2;5.5E-2;.055;0.06;6e-2;6E-2;.06;0.0554;5.54e-2;5.54E-2;.0554,short_answer
"Calculate the number of moles of ClO3- formed by flowing a current of 3.709 A into a solution for 20.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+ClO_{4}^{-}+2H^{+}\leftrightarrows{}ClO_{3}^{-}+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BClO_%7B4%7D%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DClO_%7B3%7D%5E%7B-%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+ClO_{4}^{-}+2H^{+}\leftrightarrows{}ClO_{3}^{-}+H_{2}O"" data-equation-content=""2e^{-}+ClO_{4}^{-}+2H^{+}\leftrightarrows{}ClO_{3}^{-}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0236;2.36e-2;2.36E-2;.0236;0.024;2.4e-2;2.4E-2;.024;0.02364;2.364e-2;2.364E-2;.02364,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 8.99 A into a solution for 16.4 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFe%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" data-equation-content=""2e^{-}+Fe^{2+}\leftrightarrows{}Fe(s)"" data-ignore-a11y-check=""""></mattext>",0.0458;4.58e-2;4.58E-2;.0458;0.046;4.6e-2;4.6E-2;.046;0.04584;4.584e-2;4.584E-2;.04584,short_answer
