question,correct_answers,question_type
"Does the following measurement agree with the known value of 0.171 K at the 90 % confidence level?<br>0.178 ± 0.018 K, n = 20",Yes;yes;Y;y,short_answer
"Is the value 270 bar in the 99 % confidence interval for the following measurement?<br>390 ± 50 bar, n = 5",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>4 ± 2 mL, n = 5<br>Use the ± symbol in your answer.",4 ± 2;4±2;4e0 ± 2e0;4e0±2e0,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>320 ± 1.0e2 mM, n = 4<br>Use the ± symbol in your answer.",300 ± 300;300±300;3e2 ± 3e2;3e2±3e2,short_answer
"Does the following measurement agree with the known value of 15 N at the 99 % confidence level?<br>17 ± 8 N, n = 60",Yes;yes;Y;y,short_answer
"Is the value 0.13 atm in the 99.9 % confidence interval for the following measurement?<br>0.17 ± 0.05 atm, n = 30",No;no;N;n,short_answer
"Is the value 110 mL in the 99.9 % confidence interval for the following measurement?<br>270 ± 120 mL, n = 15",No;no;N;n,short_answer
"Is the value 20. Hz in the 99 % confidence interval for the following measurement?<br>26 ± 9 Hz, n = 25",No;no;N;n,short_answer
"Is the value 3500 nm in the 50 % confidence interval for the following measurement?<br>3.4e3 ± 1.5e3 nm, n = 120",No;no;N;n,short_answer
"Is the value 9000 mmHg in the 50 % confidence interval for the following measurement?<br>9e3 ± 3e3 mmHg, n = 40",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>470 ± 120 A, n = 20<br>Use the ± symbol in your answer.",470 ± 60;470±60;4.7e2 ± 6e1;4.7e2±6e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>75 ± 11 Torr, n = 5<br>Use the ± symbol in your answer.",75 ± 4;75±4;7.5e1 ± 4e0;7.5e1±4e0,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>3.0 ± 1.5 Hz, n = 20<br>Use the ± symbol in your answer.",3.0 ± 0.7;3.0±0.7;3.0e0 ± 7e-1;3.0e0±7e-1,short_answer
"Does the following measurement agree with the known value of 320 kcal at the 95 % confidence level?<br>250 ± 90 kcal, n = 8",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>690 ± 50 h, n = 40<br>Use the ± symbol in your answer.",690. ± 5;690.±5;6.90e2 ± 5e0;6.90e2±5e0,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>120 ± 20 mL, n = 9<br>Use the ± symbol in your answer.",120 ± 20;120±20;1.2e2 ± 2e1;1.2e2±2e1,short_answer
"Does the following measurement agree with the known value of 0.014 J at the 99.9 % confidence level?<br>0.013 ± 0.003 J, n = 30",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 8000 bar at the 90 % confidence level?<br>7e3 ± 3e3 bar, n = 15",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>51 ± 2 A, n = 30<br>Use the ± symbol in your answer.",51.0 ± 0.2;51.0±0.2;5.10e1 ± 2e-1;5.10e1±2e-1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>4.5 ± 1.6 Hz, n = 10<br>Use the ± symbol in your answer.",4.5 ± 0.9;4.5±0.9;4.5e0 ± 9e-1;4.5e0±9e-1,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>350 ± 110 N, n = 25<br>Use the ± symbol in your answer.",350 ± 80;350±80;3.5e2 ± 8e1;3.5e2±8e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>250 ± 90 Torr, n = 8<br>Use the ± symbol in your answer.",250 ± 20;250±20;2.5e2 ± 2e1;2.5e2±2e1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>190 ± 70 Hz, n = 4<br>Use the ± symbol in your answer.",190 ± 80;190±80;1.9e2 ± 8e1;1.9e2±8e1,short_answer
"Is the value 800 M in the 99 % confidence interval for the following measurement?<br>670 ± 190 M, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>114 ± 15 W, n = 4<br>Use the ± symbol in your answer.",110 ± 40;110±40;1.1e2 ± 4e1;1.1e2±4e1,short_answer
"Does the following measurement agree with the known value of 13.2 Torr at the 95 % confidence level?<br>13.6 ± 1.1 Torr, n = 60",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>90 ± 40 kg, n = 15<br>Use the ± symbol in your answer.",90 ± 20;90±20;9e1 ± 2e1;9e1±2e1,short_answer
